#hg38.kgXref.kgID	utr3_percentgc	utr5_percentgc	mrna_percentgc	utr3_length	utr5_length	mrna_length	utr3_energy	utr5_energy	gene_symbol
uc002vgf.4	42.319164802386275	51.02040816326531	44.72168905950096	2682	686	3647	-1017.45	-207.71	RPL37A
uc002jjz.4	49.63680387409201	60.30534351145038	50.256410256410255	826	131	1170	-276.56	-39.9	RPL38
uc004erx.3	39.325842696629216	61.19402985074627	43.89027431421446	178	67	401	-45.6	-9.2	RPL39
uc003fre.2	36.04060913705584	61.78660049627791	51.32275132275132	197	403	756	-49.1	-172.8	RPL39L
uc002cnh.4	50.28968713789108	66.3157894736842	56.73693858845096	863	95	2182	-293.12	-37.5	RPL3L
uc002apv.4	41.73850574712644	60.215053763440864	45.61213434452871	1392	93	2769	-404.26	-35.7	RPL4
uc001sjo.4	46.77804295942721	50.0	48.06866952789699	419	202	699	-118.4	-48.95	RPL41
uc001doz.4	27.11864406779661	70.0	45.445829338446785	59	90	1043	-3.3	-36.5	RPL5
uc001ttu.4	23.809523809523807	54.3010752688172	47.486033519553075	21	186	1074	0.0	-60.6	RPL6
uc003xzg.4	33.82352941176471	45.10489510489511	43.142597638510445	68	286	1101	-9.1	-84.9	RPL7
uc004cde.2	23.333333333333332	60.0	51.73961840628507	60	30	891	-4.8	0.0	RPL7A
uc003osv.5	44.434731934731936	51.15511551155115	45.375335120643435	3432	303	4476	-1299.69	-101.7	RPL7L1
uc003zec.4	44.11764705882353	73.39055793991416	63.112391930835734	34	233	1041	-2.9	-122.9	RPL8
uc003gub.4	35.35353535353536	60.801781737193764	49.600709849157056	99	449	1127	-16.04	-192.51	RPL9
uc001txp.4	33.33333333333333	62.869198312236286	54.574383452665074	66	237	1257	-7.5	-87.54	RPLP0
uc002asd.2	39.88355167394469	66.06060606060606	47.702589807852966	687	165	1197	-186.9	-63.94	RPLP1
uc001lrq.2	41.02564102564102	66.75126903553299	60.56338028169014	39	394	781	-2.5	-180.7	RPLP2
uc003ekr.2	40.58956916099773	77.55102040816327	50.6914433880726	441	49	2314	-127.42	-19.7	RPN1
uc002xgp.4	33.116883116883116	70.09646302250803	51.37176938369782	308	311	2515	-61.49	-154.1	RPN2
uc010hnh.4	42.03361577996944	67.88321167883211	43.4439574201628	7199	411	7985	-2803.24	-199.6	RPP14
uc021zot.2	34.04255319148936	83.72093023255815	60.96718480138169	47	43	579	-0.61	-16.7	RPP21
uc002azj.2	56.058673469387756	69.80703745743473	62.84027550016399	1568	881	3049	-640.39	-464.56	RPP25
uc003zuu.4	50.15673981191222	63.70106761565836	59.34065934065934	319	281	1092	-103.14	-123.9	RPP25L
uc009xtx.4	38.84844473858372	51.66051660516605	41.48319814600232	1511	271	2589	-420.0	-81.6	RPP30
uc031pth.2	31.818181818181817	67.50418760469012	53.67599219258295	88	597	1537	-11.9	-289.3	RPP38
uc003mwl.5	42.48554913294797	75.55555555555556	43.29062710721511	346	45	1483	-100.5	-12.3	RPP40
uc002kzg.4	34.5356176735798	71.51162790697676	38.28301036502929	3327	172	4438	-861.86	-85.4	RPRD1A
uc002xho.5	42.15174628663188	68.90547263681593	46.773360867320605	2491	402	3874	-766.26	-186.1	RPRD1B
uc001eup.5	36.850247524752476	78.46153846153847	45.2465483234714	3232	65	7605	-901.03	-20.4	RPRD2
uc002tyq.1	54.677060133630285	71.60493827160494	59.619306594153635	898	243	1471	-341.92	-114.1	RPRM
uc002ilb.3	62.57668711656442	78.00829875518673	68.52698993595608	489	241	1093	-222.0	-123.0	RPRML
uc003ojm.4	35.0	62.19512195121951	55.994897959183675	40	246	784	-3.4	-106.33	RPS10
uc063nzp.1	0.0	70.58823529411765	52.51141552511416	3	17	876		-4.9	RPS10-NUDT3
uc002pob.3	48.148148148148145	57.831325301204814	54.56026058631922	54	83	614	-7.3	-20.56	RPS11
uc003qdx.4	31.818181818181817	62.857142857142854	51.50554675118859	22	210	631	0.0	-80.22	RPS12
uc001mmp.4	25.0	65.06849315068493	48.91640866873065	44	146	646	-3.8	-63.5	RPS13
uc003lsh.4	27.27272727272727	64.46886446886447	57.14285714285714	55	273	784	-0.9	-114.4	RPS14
uc002lsp.2	50.0	60.0	61.568627450980394	32	40	510	-2.6	-9.8	RPS15
uc002dfh.2	47.19953325554259	56.25	47.52610077167499	1714	96	2203	-593.93	-25.1	RPS15A
uc002olk.4	33.33333333333333	67.9245283018868	55.00000000000001	66	53	560	-7.2	-15.3	RPS16
uc002bhr.2	31.25	62.5	52.02702702702703	48	136	592	-5.2	-52.1	RPS17
uc003odp.2	34.090909090909086	57.27272727272727	52.039151712887445	44	110	613	-7.14	-23.8	RPS18
uc002ort.4	54.93867010974822	62.365591397849464	56.676557863501486	1549	372	2359	-733.06	-127.24	RPS19
uc003ayb.3	61.65413533834586	69.23076923076923	63.21467098166127	399	117	927	-174.3	-49.6	RPS19BP1
uc002cno.3	26.08695652173913	43.859649122807014	58.98477157360406	46	57	985	-1.2	-4.56	RPS2
uc003xsm.3	40.99134539732494	59.523809523809526	43.15443592552026	1271	126	1826	-330.78	-43.9	RPS20
uc002ycr.4	30.18867924528302	74.35897435897436	52.32558139534884	53	39	344	-5.9	-12.7	RPS21
uc003khu.4	43.51145038167939	55.51181102362205	44.602851323828915	2751	254	3437	-837.0	-91.7	RPS23
uc001jzs.4	50.443951165371814	64.08450704225352	51.10163468372424	1802	142	2814	-634.6	-48.7	RPS24
uc001pun.4	27.450980392156865	58.86699507389162	51.616766467065865	51	406	835	-2.7	-159.2	RPS25
uc058pgo.1	34.78260869565217	46.601941747572816	48.95666131621188	69	206	623	-7.3	-52.0	RPS26
uc001fdv.4	36.84210526315789	63.1578947368421	48.857142857142854	57	38	350	-11.3	-6.7	RPS27
uc002ryk.4	35.507246376811594	53.70370370370371	44.537815126050425	276	324	1071	-61.42	-111.5	RPS27A
uc002aly.4	41.50812867519889	70.02518891687657	43.27012744793286	5782	397	6434	-2441.25	-195.5	RPS27L
uc002mjn.4	51.52073732718894	80.64516129032258	53.84615384615385	1085	31	1326	-399.97	-1.9	RPS28
uc001wwl.5	42.472173403632105	50.0	42.82073067119796	6828	30	7062	-2578.0	-3.7	RPS29
uc001owh.5	39.52417498081351	61.29032258064516	45.15975202670482	1303	62	2097	-355.49	-19.4	RPS3
uc003ilz.4	33.89830508474576	67.5	44.11134903640257	59	80	934	-15.7	-13.8	RPS3A
uc004ear.4	43.87917329093799	63.8095238095238	47.64089121887287	629	105	1526	-182.24	-39.79	RPS4X
uc004fqi.4	38.770053475935825	46.043165467625904	45.28735632183908	374	139	1305	-88.9	-33.0	RPS4Y1
uc011nbb.3	0.0	0.0	47.0959595959596	3	3	792			RPS4Y2
uc061dsc.1	58.490566037735846	62.5	58.108108108108105	53	72	740	-14.24	-19.0	RPS5
uc003znv.2	34.94809688581315	61.016949152542374	42.60994953136265	578	59	1387	-141.8	-17.1	RPS6
uc001bmr.2	55.33980582524271	83.76623376623377	57.8782172002511	824	154	3186	-327.5	-84.6	RPS6KA1
uc003qvb.2	51.471453796350794	81.69642857142857	54.60164835164834	3398	224	5824	-1234.43	-136.31	RPS6KA2
uc004czu.4	36.77783852742847	84.13461538461539	39.20181864107098	5487	208	7918	-1438.8	-132.4	RPS6KA3
uc001oaf.4	58.50340136054422	84.0909090909091	64.72284524190964	735	88	3121	-336.1	-36.9	RPS6KA4
uc001xys.4	37.51032545845035	69.54022988505747	38.3205821981713	24212	174	26795	-8015.26	-82.6	RPS6KA5
uc004eej.3	33.222591362126245	0.0	39.69375736160188	301	3	2547	-59.5		RPS6KA6
uc010wom.4	33.44343517753922	59.4847775175644	38.18215002737726	3633	427	5479	-890.05	-169.3	RPS6KB1
uc001old.4	64.85355648535564	91.11111111111111	62.31967686093479	239	45	1733	-113.6	-28.1	RPS6KB2
uc010ptr.4	37.260402057035996	78.0	41.967213114754095	2139	150	5490	-538.7	-87.4	RPS6KC1
uc010tux.3	51.895424836601315	56.28865979381443	55.938402309913386	3060	485	5195	-1105.31	-174.0	RPS6KL1
uc002qxw.4	18.91891891891892	60.36585365853659	48.98218829516539	37	164	786	0.0	-47.0	RPS7
uc001cmi.4	32.97872340425532	58.75	51.0783200908059	94	160	881	-9.4	-59.4	RPS8
uc002qdx.4	51.388888888888886	61.04651162790697	59.58986731001207	72	172	829	-17.6	-63.5	RPS9
uc003cjp.4	33.90804597701149	49.54128440366973	49.530315969257046	174	109	1171	-30.0	-22.82	RPSA
uc001ezs.1	40.295909486510006	49.23076923076923	46.315494536284675	1149	65	3569	-299.63	-7.7	RPTN
uc002jyt.2	61.97252208047105	55.80110497237569	59.78464419475655	2038	362	6408	-914.9	-125.7	RPTOR
uc002ckb.3	65.98360655737704	80.74074074074075	67.02439024390245	976	135	2050	-484.31	-79.4	RPUSD1
uc001zmd.3	41.20234604105572	68.42105263157895	54.07124681933843	682	38	2358	-189.81	-12.2	RPUSD2
uc011atk.3	50.898203592814376	0.0	60.0	167	3	1225	-48.3		RPUSD3
uc001qde.3	46.45015105740181	59.25925925925925	51.11464968152867	1324	54	2512	-450.6	-6.5	RPUSD4
uc010zkh.4	45.756062767475036	61.86666666666667	47.65873988722726	2804	375	4079	-952.89	-169.3	RQCD1
uc002eqn.2	61.96473551637279	65.13157894736842	65.04065040650406	397	152	1476	-177.4	-55.9	RRAD
uc003znj.4	37.696335078534034	75.84905660377359	52.17117684078036	382	265	1589	-82.3	-127.1	RRAGA
uc004duq.4	32.01856148491879	57.045840407470294	45.26928675400291	431	589	2061	-89.0	-232.9	RRAGB
uc001ccq.4	39.6309963099631	82.48587570621469	44.94875549048316	1355	177	2732	-379.43	-98.9	RRAGC
uc003pnd.5	38.07017543859649	79.06137184115524	42.142857142857146	3420	277	4900	-921.86	-154.6	RRAGD
uc002pop.2	57.3943661971831	68.93203883495146	63.50574712643679	284	103	1044	-87.65	-37.6	RRAS
uc021qed.2	33.02622253720766	47.78761061946903	35.88987217305801	1411	113	2034	-339.86	-26.8	RRAS2
uc002wpv.1	55.158730158730165	68.64406779661016	59.57278481012658	504	354	3792	-172.72	-164.2	RRBP1
uc003mxb.4	42.79548472775564	56.424581005586596	55.33151059466849	3012	537	8778	-926.02	-205.7	RREB1
uc003hzv.4	37.1007371007371	41.17647058823529	41.03092783505154	407	34	1455	-102.63	-4.94	RRH
uc001lyw.5	35.09127789046653	60.29411764705882	42.977893368010406	493	204	3076	-133.1	-73.1	RRM1
uc021vdr.3	37.53074274471225	74.50980392156863	43.447874199184625	2033	51	3434	-574.11	-24.6	RRM2
uc003ykn.4	32.470393830900576	73.77049180327869	36.44291218819712	3631	244	4931	-907.48	-119.3	RRM2B
uc002dde.4	37.5725900116144	67.85714285714286	41.493886230728336	1722	84	3762	-473.77	-34.1	RRN3
uc001fpu.4	42.857142857142854	66.82539682539682	60.60337178349601	196	630	2254	-35.5	-289.51	RRNAD1
uc002zds.3	60.50032916392364	76.06837606837607	60.65519523494375	1519	117	3022	-680.8	-57.9	RRP1
uc001knf.4	56.63265306122449	52.51798561151079	58.440677966101696	392	139	4425	-153.6	-40.0	RRP12
uc001hlj.3	34.097504352872896	56.666666666666664	35.156350534036804	6892	30	7771	-1740.48	-5.6	RRP15
uc002zdk.4	46.69881305637983	80.34188034188034	50.56974459724951	2696	117	5090	-888.87	-63.0	RRP1B
uc003otp.2	50.40650406504065	0.0	52.63157894736842	369	3	1159	-121.7		RRP36
uc003bcq.4	56.968048946295035	75.0	57.77426992896606	2942	16	3801	-1277.2	-2.2	RRP7A
uc001med.4	44.35022677972786	66.94915254237289	47.05792682926829	5071	118	6560	-1677.55	-49.2	RRP8
uc003dbw.3	46.05263157894737	70.27027027027027	60.89987325728771	76	74	1578	-6.5	-34.2	RRP9
uc003xwa.3	37.698412698412696	61.53846153846154	56.33059788980071	504	104	1706	-114.95	-33.6	RRS1
uc004cyo.4	48.04202483285578	56.09756097560976	49.7864768683274	2094	41	2810	-705.8	-4.3	RS1
uc002iqw.2	47.03770197486535	72.94117647058823	57.15981012658228	1114	85	2528	-361.03	-30.1	RSAD1
uc002qyp.2	38.39791031780583	50.0	41.830065359477125	2297	136	3519	-612.97	-33.6	RSAD2
uc001edq.4	32.03953712632594	59.375	38.725268086391786	4148	64	6621	-1008.13	-19.5	RSBN1
uc010ldt.2	34.84691229891022	44.44444444444444	38.89753970725631	3854	27	6422	-1264.92	0.0	RSBN1L
uc010obn.2	0.0	0.0	42.82632146709817	3	3	1854			RSC1A1
uc001oyn.4	34.34474786880509	63.366336633663366	38.52813852813853	6921	303	11550	-1721.81	-129.3	RSF1
uc001ayd.4	57.758620689655174	66.66666666666666	62.33009708737865	348	420	1545	-139.2	-201.2	RSG1
uc002dbp.3	45.33909067818136	64.38356164383562	44.92066387014408	3937	73	5483	-1452.18	-24.4	RSL1D1
uc002acn.4	31.352154531946507	58.75706214689266	35.78163771712159	1346	177	2015	-316.83	-70.7	RSL24D1
uc002zbg.4	43.674698795180724	73.80952380952381	51.88811188811189	332	168	1430	-95.5	-87.8	RSPH1
uc003sph.1	50.45045045045045	56.82656826568265	46.94140373470702	222	271	3106	-56.11	-92.2	RSPH10B
uc003sqw.1	50.45045045045045	56.82656826568265	46.973599484868	222	271	3106	-56.11	-92.2	RSPH10B2
uc002zwt.4	40.42553191489361	60.913705583756354	57.629744384198304	47	197	1291	-9.5	-78.1	RSPH14
uc063soj.1	30.79470198675497	68.42105263157895	51.2183908045977	302	190	2175	-58.47	-76.31	RSPH3
uc003pxe.3	31.471135940409685	45.98540145985402	42.796460176991154	537	137	2825	-114.14	-23.64	RSPH4A
uc002pdm.4	46.540880503144656	66.43356643356644	61.84853420195439	159	143	2456	-37.1	-47.8	RSPH6A
uc003ovx.3	56.017369727047154	67.9245283018868	56.5738592420727	1612	53	2586	-686.31	-22.5	RSPH9
uc031txn.2	50.26881720430107	66.7601683029453	58.33651278138115	1116	713	2621	-381.12	-332.7	RSPO1
uc003yms.4	40.27303754266212	66.34460547504025	46.673095467695276	1758	621	3111	-506.3	-281.9	RSPO2
uc003qar.5	34.678044996121024	63.83701188455009	43.41861327400815	1289	589	2697	-308.84	-219.8	RSPO3
uc002wej.4	57.270341207349084	83.50515463917526	60.140376800886585	1905	97	2707	-657.79	-51.9	RSPO4
uc002elb.4	34.4	54.11392405063291	41.58443755286157	1500	316	3547	-365.59	-116.9	RSPRY1
uc003fbu.3	25.223613595706617	59.195402298850574	39.41311852704258	559	174	1738	-98.1	-64.1	RSRC1
uc001ucr.4	39.00434992750121	65.06849315068493	41.64772727272727	2069	146	3520	-588.56	-57.5	RSRC2
uc001bjw.4	31.25	58.48375451263538	50.0	352	277	1502	-76.74	-114.1	RSRP1
uc001iol.4	39.3100970176069	65.43778801843318	43.00991131977048	2783	217	3834	-745.46	-99.0	RSU1
uc002mvh.3	60.37234042553191	56.96969696969697	59.874759152215795	1128	330	2076	-371.61	-117.73	RTBDN
uc001dtc.4	39.05138339920949	65.08875739644971	43.15581854043393	1265	169	2535	-348.1	-63.3	RTCA
uc003amm.3	47.80487804878049	59.59595959595959	49.48199309324124	410	99	2027	-139.2	-30.6	RTCB
uc002yfu.3	65.17094017094017	63.72430471584038	62.50252270433905	468	827	4955	-227.5	-365.4	RTEL1
uc001zny.3	45.23643949930459	0.0	46.60426209918343	2876	3	5021	-916.54		RTF1
uc002xxt.4	50.0	65.42056074766354	50.90415913200723	1184	107	2212	-404.41	-44.7	RTFDC1
uc002slc.4	55.03685503685504	63.310580204778155	60.015117157974295	407	586	2646	-142.4	-263.9	RTKN
uc001jlw.5	32.774713619007215	65.97938144329896	35.491642824875775	4714	97	6641	-1100.84	-37.5	RTKN2
uc010txj.1	57.89473684210527	47.45762711864407	58.0491295015502	57	59	4193	-5.0	-1.45	RTL1
uc001xen.2	36.45833333333333	71.13095238095238	54.32314410480349	768	336	3435	-172.8	-155.9	RTN1
uc002pcb.5	63.72315035799523	83.47457627118644	63.36676842564326	419	236	2293	-172.41	-142.4	RTN2
uc001nxq.4	39.60807600950119	59.74025974025974	42.41442171359125	1684	154	4937	-471.8	-40.3	RTN3
uc002rye.4	35.160289555325754	71.31147540983606	44.40501043841336	967	244	4790	-246.38	-107.3	RTN4
uc003prj.4	24.0	51.072961373390555	45.71938168846611	25	466	1682	-2.9	-163.9	RTN4IP1
uc002zrv.4	58.78378378378378	83.37129840546697	69.49466852109411	296	439	2157	-103.5	-243.9	RTN4R
uc002ftp.4	54.15063221550302	76.875	61.48965517241379	1819	480	3625	-719.22	-274.71	RTN4RL1
uc010rjt.4	60.99518459069021	79.81072555205047	69.08760780753518	623	317	2203	-249.76	-177.3	RTN4RL2
uc003frg.3	46.738351254480285	63.33333333333333	51.9170049616599	1395	30	2217	-463.0	-4.5	RTP1
uc003fro.1	48.11715481171548	57.10955710955711	57.72659732540861	239	429	1346	-67.1	-159.4	RTP2
uc003cps.2	34.0	52.62237762237763	50.49205147615443	50	572	1321	-3.5	-202.32	RTP3
uc003frm.4	39.11806543385491	43.63636363636363	44.85199485199485	703	110	1554	-187.0	-21.3	RTP4
uc010fzu.2	70.12750455373407	75.0	66.98606271777004	549	28	2296	-123.0	-6.2	RTP5
uc002lkp.4	39.385474860335194	58.536585365853654	43.92574392574392	358	287	7326	-97.53	-105.1	RTTN
uc003fyd.4	48.63448275862069	56.959706959706956	52.465851905104245	3625	546	6955	-1230.54	-182.2	RUBCN
uc003mka.3	45.75936883629191	0.0	51.70068027210885	507	3	2646	-141.8		RUFY1
uc001job.4	33.34815473543797	74.00611620795107	39.671257219013775	2249	327	4502	-496.29	-179.0	RUFY2
uc003hfq.4	34.38053097345133	39.25399644760213	38.152610441767074	2260	563	4233	-544.96	-162.5	RUFY3
uc061shw.1	52.661596958174904	52.72727272727272	57.39795918367348	526	110	2352	-165.3	-31.5	RUFY4
uc002ici.1	45.440729483282674	0.0	52.40334378265413	1974	3	3828	-661.82		RUNDC1
uc002igl.5	61.20092378752887	75.54744525547446	63.28125	433	274	2048	-167.08	-139.0	RUNDC3A
uc003ujb.4	31.288614298323036	70.55961070559611	39.64381556477189	2266	411	4099	-528.07	-198.5	RUNDC3B
uc002yuh.3	40.424550069220125	50.950570342205324	47.140500412427826	4334	1578	7274	-1248.23	-521.32	RUNX1
uc022axp.1	38.1042654028436	51.08877721943048	42.78652270066346	5275	597	7687	-1414.41	-191.2	RUNX1T1
uc063owp.1	37.99682034976153	37.709497206703915	43.27834327834328	3774	358	5698	-999.48	-72.36	RUNX2
uc001bjr.3	53.81080045959402	46.924829157175395	57.18894009216589	2611	439	4340	-990.13	-109.23	RUNX3
uc001fkj.3	46.408839779005525	65.56291390728477	60.00587716720541	543	151	3403	-131.51	-64.1	RUSC1
uc003zwx.4	56.395348837209305	56.94200351493849	60.46841731724627	516	569	5636	-210.02	-217.1	RUSC2
uc003ekh.4	47.241379310344826	59.0	51.05053946621238	290	100	1761	-84.8	-38.1	RUVBL1
uc002plr.2	54.248366013071895	59.26724137931034	60.12941762070682	153	464	2009	-40.61	-203.9	RUVBL2
uc003pxd.5	37.14473108876257	71.29629629629629	38.66352770735241	4574	216	5522	-1240.88	-117.5	RWDD1
uc003pjx.5	41.46616541353384	57.56097560975609	42.60149572649573	2660	205	3744	-742.2	-75.0	RWDD2A
uc002yms.4	41.367437284800786	47.524752475247524	42.30769230769231	2033	101	3094	-557.65	-19.5	RWDD2B
uc009wdu.3	27.323943661971832	76.31578947368422	40.72874493927125	355	76	1235	-69.1	-34.7	RWDD3
uc063bgm.1	32.37090505274847	72.89377289377289	38.1294964028777	1801	273	2641	-435.18	-134.5	RWDD4
uc011cje.3	32.39329268292683	43.346007604562736	37.04834605597964	1312	263	3930	-309.38	-50.3	RXFP1
uc001utt.4	39.57273652085453	38.028169014084504	39.28894245254595	983	71	3319	-260.77	-9.1	RXFP2
uc003jic.3	71.26436781609196	60.0	63.87688984881209	87	355	1852	-37.3	-141.5	RXFP3
uc010pgs.3	56.52173913043478	0.0	61.693548387096776	115	3	1240	-37.4		RXFP4
uc004cfb.3	60.98765432098765	78.84615384615384	63.16359696641387	405	52	1846	-157.59	-19.6	RXRA
uc011izg.4	55.4337899543379	56.60377358490566	58.54245445170162	1095	212	2909	-466.42	-72.9	RXRB
uc021pea.2	45.0	57.48031496062992	53.37477797513321	340	889	2252	-84.32	-340.95	RXRG
uc003dpe.4	39.801829268292686	0.0	41.7199148029819	6560	3	7512	-1910.77		RYBP
uc032sdh.1	32.87536800785084	86.66666666666667	44.11964649898029	1019	90	2942	-243.01	-51.6	RYK
uc002oiu.4	60.416666666666664	70.99236641221374	60.51245366456396	144	131	15377	-39.4	-34.9	RYR1
uc001hyl.2	38.18046234153616	82.33438485804416	46.262528680111096	1341	317	16562	-328.6	-191.7	RYR2
uc001zhi.4	36.830102622576966	75.24752475247524	49.41312295555128	877	101	15591	-205.84	-38.0	RYR3
uc001fck.1	61.224489795918366	59.29203539823009	58.080808080808076	196	113	594	-30.86	-35.1	S100A1
uc001ezl.4	38.70967741935484	68.18181818181817	56.15640599001664	248	660	1202	-49.15	-318.4	S100A10
uc001ezn.3	51.92307692307693	73.33333333333333	54.20875420875421	156	120	594	-18.1	-56.4	S100A11
uc001fbr.2	46.28099173553719	47.45762711864407	45.366795366795365	121	118	518	-26.2	-30.9	S100A12
uc057lce.1	59.13978494623656	59.45945945945946	55.68513119533528	93	296	686	-26.1	-117.17	S100A13
uc057lca.1	51.196172248803826	57.758620689655174	53.59168241965973	627	116	1058	-240.92	-33.22	S100A14
uc001fcd.2	56.481481481481474	70.25316455696202	57.5134168157424	648	158	1118	-233.96	-72.2	S100A16
uc001fcb.4	42.296072507552864	63.53887399463807	54.008016032064134	331	373	998	-96.01	-174.3	S100A2
uc001fca.2	60.3399433427762	56.34517766497462	58.64485981308412	353	197	856	-138.66	-71.6	S100A3
uc001fbz.4	52.054794520547944	56.75675675675676	53.166666666666664	146	148	600	-44.72	-38.3	S100A4
uc001fbx.3	62.41610738255034	48.93617021276596	52.394366197183096	149	282	710	-43.3	-104.79	S100A5
uc001fbw.2	38.144329896907216	70.50847457627118	59.849624060150376	97	295	665	-18.6	-143.4	S100A6
uc001fbv.2	56.451612903225815	48.64864864864865	49.06054279749478	62	111	479	-8.7	-30.34	S100A7
uc001fbt.1	46.2461695607763	43.859649122807014	46.36597335826128	3916	57	4279	-1195.79	-4.14	S100A7A
uc010pdx.3	0.0	0.0	44.83775811209439	3	3	339			S100A7L2
uc001fbs.3	50.70422535211267	55.88235294117647	50.09560229445506	71	170	523	-19.0	-62.2	S100A8
uc001fbq.3	61.904761904761905	53.48837209302325	55.63258232235702	189	43	577	-84.8	-15.2	S100A9
uc002zju.2	47.63092269326683	67.00507614213198	51.995438996579246	401	197	877	-112.0	-85.21	S100B
uc004cxn.2	38.50931677018634	42.592592592592595	38.901098901098905	161	54	455	-35.4	-7.0	S100G
uc003gjl.4	47.24409448818898	53.47222222222222	52.7756059421423	127	864	1279	-29.7	-313.8	S100P
uc001bwc.5	40.40830693417811	59.055118110236215	42.87366959740861	2841	254	4322	-843.06	-100.9	S100PBP
uc003keq.5	32.585470085470085	49.137931034482754	37.94277929155314	936	232	1468	-206.96	-66.7	S100Z
uc001dud.3	40.0	64.53333333333333	48.882777586799584	1385	375	2909	-391.35	-157.1	S1PR1
uc002mnl.3	53.46616853466168	76.57657657657657	56.75600223338917	2409	111	3582	-939.64	-50.9	S1PR2
uc004aqe.5	43.24728769173213	67.17171717171718	49.5244888254874	2673	396	4206	-794.16	-167.01	S1PR3
uc002lxg.4	64.15584415584415	80.0	67.92332268370606	385	25	1565	-176.7	-7.8	S1PR4
uc002mot.2	47.53028890959926	74.64788732394366	59.84621956428876	1073	71	2341	-357.14	-30.6	S1PR5
